original_title,genres,runtime,popularity,genres
Carry On Behind, Comedy,90,3.463556,Comedy
Carry On Cruising, Comedy,89,4.866607,Comedy
Che!, Action,96,0.364037,Action
China Girl, Romance,90,0.180898,Romance
Cops and Robbers, Action,89,0.018297,Action
Never a Dull Moment, Action,99,1.942718,Action
Cyrus: Mind of a Serial Killer, Crime,87,0.771924,Crime
Memoria de Mis Putas Tristes, Drama,90,1.467361,Drama
Get a Horse!, Animation,6,5.418712,Animation
Happy New Year, Action,180,4.631534,Action
Bill Burr: Let It Go, Comedy,65,1.296848,Comedy
Bill Burr: Why Do I Do This?, Comedy,55,1.080121,Comedy
Pride of the Bowery, Action,68,0.11681,Action
His Way, Documentary,87,0.662728,Documentary
Into the Sun,[],101,1.172193,[]
Jack the Giant Killer, Action,87,1.565726,Action
Lost Boundaries, Drama,99,0.108984,Drama
Elvis and Me, TV Movie,240,0.908671,TV Movie
Child of Rage,[],94,0.299491,[]
Christmas Every Day, Family,95,1.548156,Family
Picture This, Comedy,92,13.415919,Comedy
Going Straight, Drama,60,0.315423,Drama
Scorned, Thriller,100,3.821994,Thriller
Mardi Gras: Spring Break, Comedy,88,5.886775,Comedy
The Face of Marble, Horror,72,0.162634,Horror
The Horsemen, Action,109,0.000844,Action
The Man Who Shook the Hand of Vicente Fernandez, Western,99,0.859109,Western
The Squeeze, Crime,101,1.478446,Crime
The Squeeze, Action,99,0.404348,Action
Journey to the End of the Night, Drama,88,1.352039,Drama
The Bride, Drama,114,5.503779,Drama
Wishmaster 4: The Prophecy Fulfilled, Horror,92,2.637066,Horror
Will, Drama,102,1.222804,Drama
Lizzie Borden Took An Ax, Drama,91,7.185427,Drama
Tim, Romance,109,7.165079,Romance
Switching Goals, Comedy,85,3.152153,Comedy
Wrong Side of Town, Action,88,1.751625,Action
Snowboard Academy, Comedy,88,0.149382,Comedy
Fin, Drama,95,2.367002,Drama
The White Buffalo, Horror,97,2.930324,Horror
Shark Attack, Horror,95,0.661772,Horror
Killer Movie, Comedy,93,1.773237,Comedy
Sex and the Single Girl, Comedy,110,1.045178,Comedy
The Wizard of Gore, Horror,94,6.731577,Horror
Python, Comedy,99,1.764837,Comedy
Ei Kiitos, Drama,97,1.50671,Drama
Grave Halloween, TV Movie,89,8.872865,TV Movie
At the Devil's Door, Horror,91,4.964202,Horror
Flores Raras, Drama,118,3.318055,Drama
Beneath the Harvest Sky, Drama,116,7.558162,Drama
Hotel Very Welcome, Comedy,90,0.501029,Comedy
Kammerflimmern, Drama,100,1.149831,Drama
"L'amour, l'argent, l'amour", Drama,128,0.173764,Drama
Roskisprinssi,[],0,0.0105,[]
Ator il guerriero di ferro, Adventure,82,1.691841,Adventure
I contrabbandieri di Santa Lucia, Crime,88,0.1907,Crime
Battaglie negli spazi stellari, Science Fiction,95,0.357165,Science Fiction
Anno zero - guerra nello spazio, Science Fiction,89,0.406617,Science Fiction
The Weight of Elephants, Drama,87,0.189664,Drama
Zanna Bianca e il cacciatore solitario, Western,91,0.06978,Western
Lisztomania, Comedy,103,1.144401,Comedy
"Superuomini, superdonne, superbotte", Action,105,0.291053,Action
Le amazzoni - donne d'amore e di guerra, Fantasy,90,0.159935,Fantasy
Il tuo dolce corpo da uccidere, Horror,88,0.000844,Horror
The Magnificent Gladiator, Action,0,0.00124,Action
Rattlers, Horror,82,0.000578,Horror
Blablablá, History,26,0.006336,History
El habitante incierto, Thriller,110,2.753646,Thriller
Paraíso, Romance,103,1.117197,Romance
The (Dead Mothers) Club,[],75,0.363873,[]
Confessor Caressor,[],20,0.000592,[]
The Studio Murder Mystery, Comedy,19,0.001312,Comedy
Midnight Mary, Romance,74,0.228547,Romance
Knockout, Adventure,95,1.654237,Adventure
Goofy Movies Number One, Comedy,8,0.14163,Comedy
Bosko's Parlor Pranks, Comedy,8,0.001347,Comedy
Tapia, Documentary,81,0.07896,Documentary
Trapped in the Closet: Chapters 23-33, Comedy,45,0.433321,Comedy
Three Brave Men, Drama,88,0.370534,Drama
The Great Gatsby, Drama,80,0.001224,Drama
Thieves Fall Out,[],72,0.339049,[]
Merlusse, Drama,72,0.358163,Drama
Open Heart, Documentary,54,0.177433,Documentary
The Gift of Love, Romance,98,0.05385,Romance
忠臣蔵, Drama,166,0.668944,Drama
This Side of the Law, Crime,74,0.403762,Crime
神打, Comedy,98,0.45593,Comedy
Women in the Wind, Adventure,63,0.624762,Adventure
The Lone Ranger, Western,264,0.001707,Western
Katt Williams: Priceless: Afterlife, TV Movie,58,0.476007,TV Movie
Take a Giant Step, Drama,100,0.447164,Drama
Pets, Drama,97,0.904194,Drama
That Girl From Paris, Music,104,0.125647,Music
Swedenhielms,[],92,0.021164,[]
Sebastian Maniscalco: What's Wrong with People?, TV Movie,75,0.110506,TV Movie
薄桜記, Drama,109,0.11533,Drama
The Challenge, Drama,74,0.233947,Drama
Newcastle, Romance,107,0.510191,Romance
Mr. Denning Drives North, Drama,93,0.311483,Drama
Manèges, Drama,91,0.00567,Drama
Beautiful Stranger, Drama,89,0.114253,Drama
Without Lying Down: Frances Marion and the Power of Women in Hollywood, Documentary,56,0.104882,Documentary
みなさん、さようなら, Comedy,120,1.270233,Comedy
Rebirth, Documentary,104,0.37198,Documentary
Skateland, Drama,98,2.150786,Drama
Stuart Little 3: Call of the Wild, Fantasy,72,4.014225,Fantasy
Urban Explorer, Horror,88,1.569303,Horror
The Substitute 2: School's Out, Action,89,6.643263,Action
Shadow People, Thriller,89,3.388843,Thriller
Seventh Moon, Horror,87,7.961566,Horror
Snow Queen, Adventure,180,4.749467,Adventure
Sacrifice, Action,100,6.738661,Action
The Old Maid, Drama,95,2.603629,Drama
Maniac Cop 3, Action,85,2.18104,Action
Step By Step, Crime,62,0.222951,Crime
The Get-Away, Crime,89,0.493968,Crime
Odia il prossimo tuo, Western,86,0.17341,Western
Pimp Bullies, Action,78,1.05862,Action
Pink Saris, Documentary,96,0.041178,Documentary
Espacio interior, Drama,87,0.164352,Drama
Sang Penari, Drama,112,0.158252,Drama
Witch's Night Out, Fantasy,28,0.085039,Fantasy
Kings Point,[],40,0.04353,[]
The Seventh Sin, Drama,94,1.461728,Drama
The Green Hornet, Action,90,0.92288,Action
Mantle,[],60,0.141464,[]
Onibi, Thriller,101,1.035742,Thriller
Pickup Alley, Crime,92,0.392625,Crime
Long Day's Journey Into Night,[],170,1.046644,[]
The Golden Hawk, Adventure,83,0.67175,Adventure
Summer of the Seventeenth Doll, Drama,93,0.387082,Drama
Too Tough to Die: A Tribute to Johnny Ramone, Documentary,76,0.148078,Documentary
The Formula, Romance,90,0.814013,Romance
Senza pietà, Drama,90,0.448027,Drama
Where Do We Go from Here?, Music,74,0.104985,Music
The Man in Possession, Comedy,84,0.00119,Comedy
Submarine, Action,88,0.067138,Action
Two Loves, Drama,96,0.385559,Drama
Method to the Madness of Jerry Lewis,[],115,1.513452,[]
Les innocents, Drama,96,0.034341,Drama
The Four Feathers, Drama,0,0.415178,Drama
Lady Scarface, Crime,66,0.598395,Crime
Mine Own Executioner, Thriller,108,0.551786,Thriller
Os Verdes Anos, Drama,91,0.475908,Drama
The Arnelo Affair, Crime,86,0.467517,Crime
Looking Forward, Drama,82,0.572083,Drama
Passion Flower, Drama,79,0.292069,Drama
The Beat Generation, Crime,95,0.318002,Crime
San Quentin, Crime,66,0.220049,Crime
Pretty Baby, Comedy,92,0.065017,Comedy
Made in Romania, Comedy,96,0.14258,Comedy
Johnny Allegro, Crime,81,0.084702,Crime
Walk a Crooked Mile, Crime,91,0.959509,Crime
Haunting of the Innocent, Thriller,90,1.020566,Thriller
The Boys, Crime,123,0.442789,Crime
Tendre voyou, Comedy,94,1.928445,Comedy
Once Before I Die, Drama,97,0.176989,Drama
Jungle Man-Eaters, Adventure,68,0.444053,Adventure
The Kill Hole, Action,91,0.220524,Action
Princess and the Pony, Drama,88,0.522892,Drama
Wicked as They Come, Drama,94,0.522081,Drama
Night Court, Crime,92,0.144281,Crime
The Littlest Angel, Animation,84,0.498207,Animation
Valley of Head Hunters,[],67,0.005018,[]
Loose Ankles, Romance,67,0.385938,Romance
Voodoo Tiger,[],67,0.002418,[]
Sergio, Documentary,90,0.006632,Documentary
One Is a Lonely Number, Drama,97,0.0339,Drama
Somewhere Tonight,[],85,0.187489,[]
Roman Polanski: Odd Man Out, Documentary,88,0.325527,Documentary
The Hound of the Baskervilles, Thriller,105,1.070263,Thriller
Psych:9, Horror,98,1.849045,Horror
Her Best Move, Comedy,101,0.98754,Comedy
Tarzan and the Amazons, Action,76,2.164087,Action
The Bone Snatcher, Science Fiction,90,6.123475,Science Fiction
Snow Buddies, Family,87,5.71765,Family
Trust Me, Comedy,90,2.735064,Comedy
The Haunting Hour: Don't Think About It, Fantasy,87,1.935899,Fantasy
The Time of Their Lives, Comedy,82,1.131386,Comedy
Feng sheng, Drama,118,2.208448,Drama
The Gene Generation, Action,96,3.601497,Action
La Vieille fille, Comedy,85,1.364958,Comedy
Spring Is Here, Romance,69,0.159771,Romance
L'école pour tous, Comedy,97,0.281173,Comedy
The Elephant Man, TV Movie,90,0.092102,TV Movie
No Questions Asked, Drama,80,0.109206,Drama
Sex and Consequences, Drama,100,2.950323,Drama
Riff-Raff, Drama,80,0.436278,Drama
On the Inside, Drama,95,1.407371,Drama
Solomon and Sheba, Drama,139,1.739898,Drama
The Heavy, Thriller,102,6.120644,Thriller
Water, Adventure,94,7.324076,Adventure
Ground Control, Action,98,8.437586,Action
Guy X, Comedy,101,0.639513,Comedy
Perkins' 14, Horror,95,1.18443,Horror
Tell Them Willie Boy Is Here, Drama,98,1.447031,Drama
The Hunters, Drama,111,1.358005,Drama
The Sea Chase, Action,117,0.891352,Action
Incubus, Horror,84,1.194126,Horror
Kevin Hart: Seriously Funny, Comedy,72,2.584698,Comedy
Shark Attack 2, Horror,98,0.73047,Horror
The Reptile, Horror,90,1.420766,Horror
Winnetou II, Western,94,3.29263,Western
Un Mari de Trop, Comedy,0,0.164542,Comedy
Scooby-Doo! Camp Scare, Animation,72,2.138263,Animation
Half of a Yellow Sun, Romance,106,1.015609,Romance
"Hey There, It's Yogi Bear", Animation,89,1.136583,Animation
Top Sensation, Thriller,89,0.10465,Thriller
Il dolce corpo di Deborah,[],95,0.320186,[]
Così dolce... così perversa, Thriller,89,0.158707,Thriller
Männer zum Knutschen,[],83,0.251257,[]
Lille Fridolf Blir Morfar,[],0,0.348329,[]
Beck 28 - Familjen, Thriller,90,0.956873,Thriller
The Stranger's Return, Drama,89,0.001747,Drama
Weary River, Romance,86,1.16766,Romance
Koran by Heart, Documentary,90,0.048765,Documentary
The Affairs of Martha, Romance,66,0.007557,Romance
Nuit et jour, Drama,90,1.00E-06,Drama
Three Night Stand, Comedy,86,2.430634,Comedy
The Hangman, Action,87,0.843987,Action
Me'Ahorei Hasoragim, Drama,103,0.005984,Drama
Paradise for Three, Comedy,78,0.084008,Comedy
The Feathered Serpent, Comedy,68,0.6921,Comedy
You're Only Young Once, Comedy,78,0.14977,Comedy
In His Father's Shoes, Drama,105,0.48118,Drama
Jim Norton: Please Be Offended, Comedy,60,0.191276,Comedy
We Were Dancing, Comedy,95,0.058922,Comedy
The Secret of Dr. Kildare, Drama,84,1.044495,Drama
The Sky Dragon, Adventure,64,0.267863,Adventure
Moetsukita chizu, Mystery,118,0.425726,Mystery
The Bride Goes Wild, Comedy,98,0.107722,Comedy
PT 109, Drama,140,1.256573,Drama
Noah's Ark, TV Movie,160,5.055015,TV Movie
Le Guetteur, Action,89,4.604124,Action
When A Stranger Calls Back, Horror,94,1.224878,Horror
Mr. Magoo's Christmas Carol, Animation,53,0.972587,Animation
Modus Anomali, Horror,87,2.220049,Horror
Master of the World, Fantasy,102,1.826348,Fantasy
Tooth Fairy 2, Comedy,90,2.795621,Comedy
In Name Only, Drama,94,0.839403,Drama
Love's Kitchen, Drama,86,2.397077,Drama
"Stay Away, Joe", Action,102,0.144382,Action
Renegade, Action,92,2.554632,Action
The Diary of Anne Frank, Drama,100,2.92322,Drama
Wishcraft, Horror,102,0.623175,Horror
Knights, Action,95,0.508868,Action
The Chatterley Affair, TV Movie,90,0.392811,TV Movie
Fanny Hill, Drama,120,0.972227,Drama
The Suspicions of Mr. Whicher: The Murder at Road Hill House, Drama,94,1.095164,Drama
The Last Wagon, Western,98,1.209918,Western
The Philly Kid, Drama,94,1.768855,Drama
Ping Pong Summer, Comedy,92,4.572751,Comedy
Sabretooth, Horror,90,0.711905,Horror
Pride and Prejudice, Drama,265,0.073979,Drama
Sometimes They Come Back... for More, Horror,89,1.927102,Horror
Kid Galahad, Comedy,95,1.466483,Comedy
The Captains, Documentary,97,9.58239,Documentary
Homeboy, Drama,116,1.603891,Drama
Merlin's Apprentice, Adventure,176,3.381735,Adventure
The Siege of Firebase Gloria, Action,97,1.683509,Action
The Bumblebee Flies Anyway, Drama,95,1.719196,Drama
La tumba de los muertos vivientes, Horror,85,1.04865,Horror
The Land Before Time VII: The Stone of Cold Fire, Adventure,75,3.993298,Adventure
The Amazing Dr. Clitterhouse, Drama,87,1.25249,Drama
The Freebie, Drama,78,0.588846,Drama
The Violent Kind, Horror,89,1.45965,Horror
Ricky Gervais: Out of England - The Stand-Up Special, Comedy,72,1.045271,Comedy
E poi lo chiamarono il magnifico, Comedy,115,2.124813,Comedy
Winnetou III, Adventure,93,1.975282,Adventure
Soccer Dog: The Movie, Comedy,99,0.111342,Comedy
Ice Soldiers, Action,95,5.113538,Action
Maniac, Horror,51,0.489892,Horror
Wild Cherry, Comedy,120,5.689825,Comedy
La chiave, Romance,110,21.079551,Romance
The Roost, Horror,80,0.76964,Horror
Sonny Boy, Drama,130,0.985211,Drama
Vampires: The Turning, Action,84,0.918841,Action
Siren, Thriller,86,1.227119,Thriller
The Land Before Time IX: Journey to the Big Water, Animation,71,3.171563,Animation
Love n' Dancing, Romance,93,1.678404,Romance
Walking Tall: The Payback, Crime,88,1.025466,Crime
The Way West, Action,122,2.174215,Action
Shock, Drama,70,1.501391,Drama
Mask Maker, Horror,90,0.729668,Horror
Thorne: Sleepyhead, Crime,125,1.609321,Crime
La Mission, Drama,117,0.827387,Drama
Stir of Echoes: The Homecoming, Horror,89,0.630496,Horror
The Outrage, Drama,96,2.610968,Drama
The Canterville Ghost, TV Movie,92,1.533726,TV Movie
Dirkie - Lost in the Desert, Adventure,84,0.422408,Adventure
Somewhere in Sonora, Action,59,0.295744,Action
The Sellout, Crime,83,0.449885,Crime
Let the Good Times Roll, Music,99,0.001586,Music
The Vanishing American, Western,110,0.256579,Western
Mandela, Documentary,118,1.183739,Documentary
TekWar: TekJustice, Science Fiction,100,0.324203,Science Fiction
Thunder Birds, Drama,78,0.079019,Drama
Murder Is My Beat, Crime,77,0.164274,Crime
Sam Peckinpah's West: Legacy of a Hollywood Renegade, Documentary,89,0.853458,Documentary
The White Sister, Drama,135,0.158491,Drama
The Naughty Flirt, Comedy,56,0.024511,Comedy
The Law and Jake Wade, Action,86,5.106816,Action
Without Men, Comedy,83,0.915353,Comedy
Das doppelte Lottchen, Family,105,1.42614,Family
The Land Before Time VIII: The Big Freeze, Adventure,75,4.050424,Adventure
War of the Colossal Beast, Science Fiction,69,0.217456,Science Fiction
Who's Minding the Store?, Comedy,90,1.925571,Comedy
The Six Million Dollar Man, Science Fiction,90,1.418486,Science Fiction
The Love Letter, Comedy,98,0.861656,Comedy
The Land Before Time X: The Great Longneck Migration, Adventure,84,4.212417,Adventure
The Deadly Bees, Horror,83,0.688748,Horror
They Came from Beyond Space, Science Fiction,85,1.27689,Science Fiction
"Mumsy, Nanny, Sonny & Girly", Crime,102,0.90314,Crime
Tales That Witness Madness, Horror,90,0.682072,Horror
Son of Dracula, Comedy,90,0.415277,Comedy
Craze, Horror,96,0.344707,Horror
The Ghoul, Horror,90,1.148474,Horror
Dark Tower, Horror,91,0.881779,Horror
Holy Water, Comedy,93,0.743612,Comedy
Supernova, Science Fiction,172,6.416966,Science Fiction
Kissin' Cousins, Comedy,96,2.377285,Comedy
Mes chères études, Drama,101,3.732023,Drama
JLA Adventures: Trapped in Time, Family,52,4.217098,Family
Joy Ride 3, Thriller,96,2.681592,Thriller
Inside Out, Drama,93,2.257677,Drama
The Karate Dog, Action,84,0.742452,Action
Since You've Been Gone, TV Movie,96,0.75038,TV Movie
Peter and Vandy, Drama,78,0.892007,Drama
Hercules and the Amazon Women, Action,91,1.703566,Action
Howling VI: The Freaks, Horror,102,2.61499,Horror
The Comedians, Drama,152,2.86317,Drama
Vi hade i alla fall tur med vädret, Comedy,57,1.134897,Comedy
Boot Tracks, Thriller,91,3.219988,Thriller
Wicked Blood, Action,92,3.188634,Action
Killer Pad, Comedy,84,4.372474,Comedy
"What Did You Do in the War, Daddy?", Comedy,116,1.972935,Comedy
Rachel and the Stranger, Adventure,80,0.401971,Adventure
The Indian Fighter, Action,88,3.022988,Action
"Little Fish, Strange Pond", Drama,80,1.511958,Drama
Trading Mom, Comedy,82,1.356779,Comedy
MVP 2: Most Vertical Primate, Comedy,87,1.323182,Comedy
Air Bud: Seventh Inning Fetch, Comedy,93,1.757138,Comedy
Chestnut: Hero of Central Park, Family,87,7.816233,Family
Spymate, Adventure,81,0.538422,Adventure
Air Buddies, Adventure,80,7.775902,Adventure
The Search for Santa Paws, Adventure,89,3.049589,Adventure
Spooky Buddies, Comedy,88,7.335001,Comedy
Treasure Buddies, Adventure,93,5.470977,Adventure
Santa Paws 2: The Santa Pups, Family,88,2.583829,Family
Super Buddies, Family,81,3.306917,Family
Malicious, Drama,92,0.608031,Drama
White Tiger, Action,93,0.986861,Action
Warlock III: The End of Innocence, Fantasy,94,1.920393,Fantasy
The Lost Tribe, Action,86,1.391639,Action
Jim Thorpe – All-American, Drama,107,0.76582,Drama
La bataille de San Sebastian, Action,111,1.576396,Action
Assault of the Party Nerds, Comedy,82,0.196902,Comedy
Assault of the Party Nerds 2, Comedy,86,0.007301,Comedy
Popstar, Romance,94,3.379955,Romance
Miracle Dogs Too, Drama,85,0.209809,Drama
InSight, Thriller,92,1.323333,Thriller
Imaginary Friend, Thriller,99,7.412679,Thriller
In the Dark, TV Movie,88,0.60312,TV Movie
Non-Stop, TV Movie,90,1.742471,TV Movie
Expecting Amish, TV Movie,85,1.031839,TV Movie
Rough Riders, Drama,240,0.481577,Drama
The Devil's Brother, Comedy,90,0.589807,Comedy
TekWar: TekLab, Science Fiction,105,0.444773,Science Fiction
TekWar: TekLords, Science Fiction,96,0.112734,Science Fiction
Musical Chairs, Drama,102,0.009322,Drama
Night Song, Music,102,0.081672,Music
John Loves Mary, Comedy,96,0.294897,Comedy
The Underneath, Horror,88,0.775092,Horror
The Deep Six, War,105,0.71938,War
La demora, Drama,84,0.294455,Drama
The Telegraph Trail, Action,54,0.177405,Action
No Orchids for Miss Blandish, Crime,104,0.153413,Crime
The Moonlighter, Western,77,0.986013,Western
Nervous Ticks, Comedy,95,0.932111,Comedy
Man of the Moment, Comedy,85,0.462887,Comedy
Oliver Twist, TV Movie,103,0.609667,TV Movie
Voyous voyelles, Drama,95,0.220359,Drama
The Underworld Story, Drama,91,0.765829,Drama
Music for Millions, Comedy,117,0.577087,Comedy
My Gal Sal, Comedy,103,0.137966,Comedy
Wild Orchids, Drama,100,0.422399,Drama
Movers & Shakers, Comedy,80,0.087208,Comedy
The Rainbow Tribe, Drama,90,1.108375,Drama
Nancy Drew... Trouble Shooter, Comedy,68,0.270507,Comedy
Mosquita y Mari, Drama,85,0.789746,Drama
The Defector, Action,106,0.222979,Action
